"msg_id","sender","sender_id","reply_to_msg_id","date","msg_type","msg_content","has_mention","has_email","has_phone","has_hashtag","is_bot_command"
726,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-16 17:00:48","photo","Балагызның күңелле һәм файдалы итеп ял итүен телисезме?🤔 ✅ Татар китабы йортында үткәреләчәк мавыктыргыч Балалар экскурсиясенә язылырга ашыгыгыз!  Әлеге экскурсиядә бала:  🖼️ Урта гасыр мохитенә чумып, XIX гасыр татар мәктәбе шәкерте булып карый алачак,  🖼️ үзен археолог буларак сынап караячак,  борынгы кулъязмалар буенча фәнни тәҗрибәләр үткәрәчәк,  🖼️ татар язуы ничек үсеш алганын, китап бастыру ничек барлыкка килгәнен беләчәк, 🖼️ күренекле татар язучысы Шәриф Камалда кунакта булачак.  🎈 17 август, 16:00 🎈 200 cум. Карта яисә кулдагы акча белән түләү музей кассасында. Пушкин картасы белән түләү дә каралган.  🎈Экскурсиягә теркәлү",0,0,0,0,0
727,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-17 10:45:18","text","Әдәбият буенча белемнәрне тикшереп алыйк әле 📖☺️  Гадәттәгечә, бездән — сорау, сездән — җавап 🗣",0,0,0,0,0
732,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-17 14:31:03","photo","Татар китабы йортының балконында узачак чираттагы шәхси лекцияне татар шагыйре һәм иганәче Дәрдемәндкә багышлыйбыз. Татар шагыйрьләренең иң моңсуы һәм, мөгаен, үз вакыты өчен иң тирән фәлсәфәче булган Дәрдемәнд XX гасыр башы күренеклеләренең күләгәсендә кала.   Тукай белән Дәрдемәнд арасында низаг булганмы? Элеккеге миллионер чыннан да ачлыктан үлгәнме? IT үсеше белән шагыйрь ничек бәйле?  Бу һәм башка сорауларга җавап табарга теләсәгез, Йортыбызга рәхим итегез!  📚 18 август, 18:00 📚 250 сум. Карта яисә кулдагы акча белән түләү музей кассасында. Пушкин картасы белән дә түләргә мөмкин. 📚 Урыннар саны чикле. 📚 Лекциягә теркәлү  📚 Белешмәләр өчен телефон: 8 (843) 590-80-67, 8 (843) 590-80-66.",0,0,0,0,0
733,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-17 18:31:18","photo","Кабан буенда әдәби дискуссияләрнең ахыргысы татарларда драматургиянең бүгенгесе һәм киләчәгенә багышлана.  Татар драматургиясе бүген ни хәлдә? Театр һәм әдәбият сәнгатьләренең киселешендә торган әдәби төрдә бүген драматург шәхесе әһәмиятлеме? Лабораторияләр һәм экспериментлар, конкурслар һәм марафоннарның татар драматургиясенә файдасы бармы? Кемнән үрнәк алырга? Яки үрнәк алу, киресенчә, зыянга гынамы?   Бу һәм башка сораулар хакында Татар китабы йорты, Кабан күле һәм Ачык университет оештыра торган дискуссиядә фикер алышачакбыз.   Әңгәмәдә яшь драматурглар Булат Минкин, Дина Сафарова катнаша. Модератор — укытучы һәм активист Эльза Нәбиуллина.  🗓️ 19 август, 18:00 🗓️ Кабан күле, Шиһабетдин Мәрҗани һәйкәле 🗓️ Катнашу ирекле, теркәлү сорала",0,0,0,0,0
734,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-18 14:01:15","photo","Татар китабы йорты белән таныштыруны дәвам итәбез🏠 Бүген Шәриф Камал мемориаль фатиры турында сөйләрбез.  Әлеге фатирда Шәриф Камал гаиләсе белән 1928 – 1942 елларда яши. Язучының фатиры өч бүлмәдән гыйбарәт. Кечкенә бүлмәсендә Ш. Камал, аның гаиләсе һәм даирәсе белән бәйле фоторәсемнәр, документлар, шәхси әйберләр урын алган экспозиция.   Калган ике бүлмәдә мемориаль күренеш торгызылган. Зур бүлмә кунакханә, ашханә һәм эш бүлмәсе буларак хезмәт иткән. Биредә - танылган композиторлар һәм музыкантлар уйнаган, язучының кызы өчен сатып алынган рояль тора. Тәрәзә янындагы зур язу өстәлендәге «Ройяль» язу машинасы – язучының төп эш урыны.   Кечкенә бүлмәдә Шәриф Камал Казанга килгәнче үк сатып алган һәм бер фатирдан икенчесенә күчереп йөрткән язу өстәле. Аның башлангыч чор иҗатына караган әсәрләренең барысы да диярлек әлеге өстәл артында язылган.  Тулырак мәгълүмат һәм күбрәк фотосурәтләр ВКонтактедагы төркемебездә",0,0,0,0,0
735,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-18 18:30:51","photo","Кичке уенга чакырабыз! 🔥  «Зәлидә» — татар яшьләренең кичләрен урамда яки иркен биналарда уйнала торган борынгы уены. Гармун, җыр, бию, шаяртулар һәм күңелле мизгелләр — болар барысы бу уенның асылын тәшкил итә.  Татар китабы йортының тарихи ишегалдында «Зәлидә» уйнарга һәм җәй белән саубуллашкан кичләрнең берсен истәлекле итеп үткәрергә килегез.  📣 24 август 📣 18:00 📣 200 сум. Карта яисә кулдагы акча белән түләү музей кассасында. Пушкин картасы белән дә түләргә мөмкин. 📣 Чарада катнашу билетына чәй яки каһвә белән сыйлану һәм музей экспозициясе белән танышу кергән.  📣 Уенга теркәлү",0,0,0,0,0
738,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-19 17:00:26","photo","#шагыйрәсүзе",0,0,0,1,0
740,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-20 12:55:01","photo","Бүген, 20 август, татар халкының мәшһүр мөгаллиме, татар педагогикасын торгызу, үстерүгә зур өлеш керткән хезмәткәр Нургали Сибгатулла улы Надиевның тууына 140 ел.",0,0,0,0,0
743,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-20 12:55:07","text","Нургали Сибгатулла улы Надиев 1882 елның 20 августында Саратов губернасындагы Сөләй авылында дөньяга килә.  Ул безнең йортта (Островский урамы, 15 йорт) 1925 елдан 1940 елга кадәр яшәгән. Музей бинасына “Бу йортта 1925-1940 елларда танылган татар галиме һәм педагог Нургали Сибгатуллович Надиев яшәгән” дигән мемориаль такта эленгән.  Нургали Надиев татар телендә педагогика буенча лекцияләрнең беренче конспектын төзүче, мәктәптә арифметиканы укыту методикасын булдыручы галим буларак билгеле. Ул Русия тарихыннан беренче дәреслекләрне яза, Оренбурда һәм Казанда һөнәри педагогик белем бирүгә нигез салучыларның берсе була.   Аның «Мәктәп эшен проектлар методы буенча оештыру» (Казан, 1930), «Мәдәният эшенең бердәм планы һәм халык мәгарифе системасы» (Казан, 1931) кебек хезмәтләрен атарга була. Бу хезмәтләр бүгенгәчә актуаль. Болардан тыш, ул тәрҗемә өлкәсендә дә эшли. Мәсәлән, «Робинзон Крузо»ның татарчага беренче тәрҗемәсен Нургали Надиев әзерләп бастыра (1905 ел).   Нургали Надиев татар шагыйре, каһарман Муса Җәлилнең укытучысы буларак та мәгълүм. 1930-елларда М.Җәлилнең Надиевлар гаиләсенә Островский урамы, 15 йортка еш килүе хатирәләрдән билгеле.",0,0,0,0,0
744,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-20 17:01:14","text","Педагог, җәмәгать эшлеклесе Нургали Надиев (1882 — 1940) озак еллар Бозаулык һәм Оренбург шәһәрләрендә укытучы һәм мәгариф оешмалары җитәкчесе булып эшли. 1925 елдан ул Казанда яши һәм гыйльми вазыйфалар башкара, педагогика теориясенә багышланган мәкаләләр яза.   Безнең Дзен платформасында Нургали Надиевнең «Мәгариф» журналында 1928 елның 5 нче санында басылып чыккан «Мәктәп һәм гаилә» мәкаләсеннән өзекне укый аласыз.",0,0,0,0,0
745,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-20 20:15:22","photo","☕️ 26 август 08:00да, сезне әдәби алмалы чәйгә көтеп калабыз. Сезгә хуш исле иртәнге чәй, тәм-томнар тәкъдим ителәчәк, ләкин программаның үзәгендә Сез һәм Сезнең сораулар булачак.  📚 Әдәбият, күренекле татар язучылары булган йорт турында сөйләшербез, шигырьләр, «Кыссаи Йосыф»тан өзекләр укырбыз, Шәриф Камал йортындагы иртәне күз алдына китерергә тырышырбыз.  📌 Билет бәясе — 400 сум. Карта яисә кулдагы акча белән түләү музей кассасында. Пушкин картасы белән түләү дә каралган. 📌 Алдан теркәлеп кую шарт 📌 Урыннар саны чикле  Очрашканчыга кадәр ☺️",0,0,0,0,0
746,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-23 11:38:01","link","Атналык афишабыз белән танышып чыгарга мөмкин 📆  🚊 Атна дәвамында, үзегезгә уңайлы булган көнне һәм вакытны сайлап, VR-ЭКСКУРСИЯГӘ дә килә аласыз.  Җәйге чараларыбыз турында онытмагыз, дуслар. Җәй әкренләп ахырына якынлаша 🌤 🍂  Яхшы кәеф артыннан, Татар китабы йортына юл тотыгыз 🌹😉  📌 Чараларга алдан теркәлеп кую шарт.  📌 Белешмәләр өчен телефон: 843 590 80 67 📌 «ЙОРТТА — ҖӘЙ» акциясе чараларына теркәлү: https://yort.tatar/summer",0,0,0,0,0
747,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-23 18:30:53","photo","Кичке уенга чакырабыз! 🔥  «Зәлидә» — татар яшьләренең кичләрен урамда яки иркен биналарда уйнала торган борынгы уены. Гармун, җыр, бию, шаяртулар һәм күңелле мизгелләр — болар барысы бу уенның асылын тәшкил итә.  Татар китабы йортының тарихи ишегалдында «Зәлидә» уйнарга һәм җәй белән саубуллашкан кичләрнең берсен истәлекле итеп үткәрергә килегез.  📣 24 август 📣 18:00 📣 200 сум. Карта яисә кулдагы акча белән түләү музей кассасында, шулай ук теркәлү сайтында түләү каралган. Пушкин картасы белән дә түләргә мөмкин. 📣 Чарада катнашу билетына чәй яки каһвә белән сыйлану һәм музей экспозициясе белән танышу кергән.  📣 Уенга теркәлү",0,0,0,0,0
748,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-24 11:11:01","text","#сорауҗавап рубрикасын дәвам итеп, татар теле буенча белемнәрне тикшереп алыйк 💬☺️⬇️",0,0,0,1,0
754,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-24 17:00:48","text","«Мин илемә үскән батыр ир...» • 25 август - Муса Җәлил һәм аның көрәштәшләрен искә алу көне.  Ел саен 25 августта Татарстанда һәм аннан читтә дә Муса Җәлилне һәм аның көрәштәшләрен искә алу көне билгеләп үтелә. Моннан 78 ел элек, 12 сәгать 06 минуттан башлап, Өченче рейхның II империя суды карары буенча, өч минут интервал белән, Плетцензее төрмәсендә гильотинада 11 татардан торган төркем җәзалап үтерелә. Менә аларның исемнәре: Гайнан Кормаш, Фуат Сәйфелмөлеков, Абдулла Алиш, Фуат Булатов, Муса Җәлил, Гариф Шабаев, Әхмәт Симаев, Абдулла Батталов, Зиннәт Хәсәнов, Әхәт Аднашев, Сәлим (Галләнур) Бохаров.  Яшерен оешма әгъзалары күп була, шуларның берсе журналист, шагыйрь Рәхим Саттар. Рәхим Саттарның тууына 110 ел тулу уңаеннан, Муса Җәлил музей-фатирында Хәтер көне «Мин илемә үскән батыр ир» исеме астында узачак.  Музейда шагыйрьнең нәсел дәвамчылары Чулпан Җәлилова, оныгы Татьяна Малышева һәм оныкчыгы Елизавета Малышева белән очрашу кичәсе узачак.  Очрашу вакытында Муса Җәлил һәм аның көрәштәшләренең якыннарына яу кырыннан һәм немец тоткынлыгында язылган хатларыннан өзекләр, шигырьләр укылачак, шулай ук җырлар башкарылачак.  12.00 сәгатьтә 1 Май мәйданында, Муса Җәлил һәйкәле янында, гомумшәһәр митингы һәм чәчәкләр салу тантанасы башлана.  18.30 сәгатьтә Салих Сәйдәшев исемендәге Зур концерт залында Муса   Җәлил исемендәге «Шагыйрь һәм музыка» беренче Халыкара музыка-шигырь фестивалендә җиңүчеләр концерты була (Керү ирекле). Рәхим  итегез!  #МусаДжалиль #музейквартира #музеиКазани #МусаҖәлил #МусаҖәлилмузее #кудасходитьказань #герой #вместесдетьми #татарлар #татары #җәлилчеләр",0,0,0,1,0
756,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-25 12:53:01","photo","Җырларым  ... Үлгәндә дә йөрәк туры калыр Шигыремдәге изге антына. Бар җырымны илгә багышладым, Гомеремне дә бирәм халкыма.  Җырлап үттем данлы көрәш кырын, Җырлап килдем тормыш языма. Соңгы җырым палач балтасына Башны тоткан килеш языла.  Җыр өйрәтте мине хөр яшәргә Һәм үләргә кыю ир булып. Гомрем минем моңлы бер җыр иде, Үлемем дә яңрар җыр булып. (Муса Җәлил)  Тулырак ВКонтактедагы төркемебездә",0,0,0,0,0
757,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-25 18:01:01","text","«Татар китабы тарихы: пергаменттан –  цифрага»  1нче өлеш  🖌 Татар китабы тарихының эволюциясен чагылдырган әлеге экспозиция төрки-татар чыганакларының билгеле үрнәкләре белән ачылып китә. Татар кулъязма китабы тарихы татар язуы үсеш-үзгәрешләре белән тыгыз бәйләнгән. Гасырлар дәвамында алфавит бездә берничә мәртәбә алышына: рун, уйгур, гарәп, латин һәм кирилл язулары. Бу тарихи коллизияне экспозиция залы диварларындагы рәсемнәр анык күрсәтә. Биредә рун алфавитындагы Тоньюкук язмасы да, X гасырга караган гарәп язулы «тугра» да бар.  🖌 Шиһабетдин Мәрҗанинең  «Мөстафадел-әхбар фи әхвали Казан вә Болгар» («Казан һәм Болгар хәлләре турында файдаланылган хәбәрләр») китабыннан өзек, Мәрҗани мөһере – болар барысы да экспозиция диварының үзенчәлекле бер өлеше. Ә инде латин һәм кирилл язма үрнәкләрен чагылдырыр өчен Габдулла Тукайның «Туган тел» шигыре сайланып алынган.   Тулырак мәгълүмат ВКонтактедагы төркемебездә",0,0,0,0,0
761,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-25 21:00:55","photo","Быел Татар китабы йорты янә җәмәгать киңлекләренә чыкты. Җәй дәвамында Кабан күле буенда әдәбият язмышына багышланган дискуссияләр үтте.  Чараларны Кабан күле программалары кураторы Гүзәл Әхмәтгәрәй, Татар китабы йорты мөдире Айдар Шәйхин һәм Татар китабы йорты резиденты, тәрҗемәче һәм тел активисты Эльза Нәбиуллина оештырды.  Тулырак мәгълүмат ВКонтактедагы төркемебездә",0,0,0,0,0
762,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-26 12:05:23","photo","#экспонат",0,0,0,1,0
764,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-26 17:00:53","text","✅ Фальконье (пыяла кирпечләр) – музейның бик сирәк экспонаты.  👤 Аларны швейцар архитекторы Гюстав Фальконье уйлап тапкан.   🔎 XIX гасырның икенче яртысында эшләнгән, төзү, йорт салу элементы буларак кулланылган бу бизәк.   Фальконье - квадрат, кабырчык (ракушка), алтыпочмак һ.б. формаларда булган.   Белгечләр фикеренчә, XIX гасырда эшләнгән әлеге бизәкләр хәзерге көндә бик сирәк сакланып калган. Әле дә күрергә мөмкин булган фальконье Идел буе шәһәрләре музейларында сакланган бик үзенчәлекле һәм сирәк үрнәкләрнең берсе.   🏠 Безнең йортның хуҗалык бүлмәләренең ишегалдына карап торган тәрәзәләре шундый элементлар белән эшләнгән була. 2019 елда, Татар китабы йорты бинасын яңадан төзекләндергәндә, фальконьелар пыяла тәрәзәләргә алмаштырыла. Йортыбызның архитектура элементы буларак музей фондларында сакланган бу бизәкне безнең экспозициядә күрергә мөмкин.",0,0,0,0,0
765,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-27 10:20:20","photo","❗️27-30 август көннәрендә без гадәти режимда эшлибез.   Республика көне һәм Шәһәр бәйрәмендә Татар китабы йорты үзенә кунакка дәшә! 27-30 августта шәһәр кунакларын һәм башкалабыз халкын музеебызда көтеп калабыз ☺️  ❗️Бәйрәм уңаеннан музей дүшәмбе көнне дә эшләячәк. Бәйрәм көннәрендә махсус музей чаралары үтәчәк.  📌 28 август 14:00да «Вакыт буйлап сәяхәт» балалар экскурсиясенә килергә була. Экскурсия татар китабы дөньясының күп гасырлык тарихы белән таныштыра.  📌 29 август 15:00да музейга иске имляда язу остаханәсенә килә аласыз.  📌 30 август 15:00да исә башкала кунаклары татарларда чәй эчү йолалары белән таныша ала.   ✅ Музейның эш сәгате: 10:00 – 18:00 📞 Чараларга (843) 590-80-67, (843) 590-80-66 телефон номеры буенча шалтыратып, алдан язылып куярга кирәк.",0,0,0,0,0
767,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-27 17:01:48","text","#каһвәханә рубрикасын дәвам итеп,  яраткан эчемлегебез – каһвә турында татарча TEDEd дәресен карап алырга тәкъдим итәбез ☕️  Исегезгә төшерәбез: күптән түгел Йортыбызда Julius Meinl ширкәте каһвәсен эчеп, ял итеп алу мөмкинлеге туды 👌😉  Килегез, көтәбез 😋",0,0,0,1,0
768,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-28 11:30:52","photo","Дуслар, музеебызга «ПЕРЕХОДЪ» дип исемләнгән VR-ЭКСКУРСИЯГӘ килә аласыз 🔥  Сезне тарихи яктан төгәл 1910 елгы күренешле Казан буйлап сәяхәт көтә. Экскурсияне гамәлгә кертү өчен бик күп архив фотолары, документлар эшкәртелгән. Сәяхәт инглиз, рус яки татар телендә алып барыла.   Әлеге экскурсия вакытында сез Балык рәтләре, Ивановская, Ирек мәйданнарын, Казан Изге Ана иконасы чиркәвен күрә һәм аларның тарихы белән таныша алачаксыз.  🚃 Әгәр дә сезнең: ✔️ 20 гасыр кешесе булып карыйсыгыз,  ✔️ Казан тарихы турында күүп кызыклы мәгълүмат ишетәсегез,  ✔️ ул чорда Казан ничек яшәгән, ниләр белән янган икәнен БЕЛӘСЕГЕЗ һәм КҮРӘСЕГЕЗ килсә, Татар китабы йортына килегез!  Кыскасы, биик мавыктыргыч булачак 😍  🎈 Бәясе: 600 сум 🎈 30 минут 🎈 12+ 🎈 Язылу өчен телефон: (843) 590-80-67  🎈 Онлайн билет алу  #VRэкскурсия",0,0,0,1,0
769,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-28 17:01:59","text","2021 елның октябрендә шагыйрь һәм җәмәгать эшлеклесе Дәрдемәнднең вафатына 100 ел тулды. Татар китабы йортында бу уңайдан «Видагъ» күргәзмәсе эшли башлады. Бер айдан күргәзмә ябылачак. Татар китабы йорты әзерләгән сәхифә исә күргәзмәне дәвам итә: монда шагыйрьнең тәрҗемәи хәле, иҗаты, документлар һәм фотолар белән танышып булачак. Сәхифә тулыландырыла, ә хәзергә анда Дәрдемәнд шигырьләрен укый аласыз.",0,0,0,0,0
770,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-30 12:35:01","photo","📆 Бүген, 30 август, республика һәм шәһәребез көне билгеләп үтелә!  Республика көне — күпмилләтле Татарстан халкының тынычлык һәм иминлек, бердәмлек символы бәйрәме.",0,0,0,0,0
771,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-31 13:40:01","photo","Ямьле җәй белән саубуллашып, алтын көзгә аяк басар вакыт та җитте, дуслар! 🍁  Бу атнаны Йортыбызда узачак чаралар белән танышып чыгыгыз☺️  📌 Чараларга алдан теркәлеп кую шарт 📌 Белешмәләр өчен телефон: 843 590 80 67",0,0,0,0,0
772,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-08-31 17:45:21","photo","«Татар китабы тарихы: пергаменттан –  цифрага»  2нче өлеш  📚 XVIII гасырның икенче яртысында Россиядә беренче мәртәбә Коръән һәм Татар теленең әлифбасы нәшер ителә. Аларны күренекле педагог, мәгърифәтче Сәгыйть Хәлфин төзи. Экспозициядә әһәмиятле урын алып торган әлеге басмалар татар китап һәм матбагачылык мәдәниятенең үсеш этапларын күрсәтә.   📚XIX гасырда Казан Россиядә гарәп шрифты белән китап баса торган мәртәбәле үзәккә әверелә. Биредә Азия матбагасы оеша, анда Коръән һәм аның шәрехләрен, сүзлекләр, дәреслекләр, хрестоматияләр, әдәби әсәрләр бастыралар. Сирәк басмалар арасында «Кыйссаи Йосыф»ның 1839 елгы бизәлешле нөсхәсен дә күрергә мөмкин. 1811 елгы медицина брошюрасы һәм геометрия, география дәреслекләре аерым игътибарга лаек.  Тулырак мәгълүмат ВКонтактедагы төркемебездә",0,0,0,0,0
773,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-09-01 12:00:57","photo","1 сентябрь — Белем бәйрәме! 📚  Сез кирәк  Без юлларга чыктык кына, Күңелдә якты теләк. Иң дөрес, иң туры юлны Сайлашырга сез кирәк.   Алда көрәшләр дә булыр, Югалып калсак кинәт – Егылганда тотынырга, Көч бирергә сез кирәк.   Сүнгән чакта өметебез, Калмаган чакта терәк, Күз яшьләрен сөртә-сөртә, Юатырга сез кирәк.   Боекмас өчен күңелләр, Кимсенмәс өчен йөрәк – Сез кирәк, укытучылар, Безгә һәрчак сез кирәк!  (Фәнис Яруллин)",0,0,0,0,0
774,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-09-02 13:09:27","text","«...Тозлы треска белән ипидән өзелгән юк»: студент Йосыф Байгилдеев тормышыннан  Мәктәп укучылары, студентлар һәм шәкертләрнең яңа уку елы уңышлы башлангандыр дип өметләнәбез. 1940 елның сентябрендә язучы Шәриф Камалның улы Йосыф та студентка әйләнә. Ул Рыбинск шәһәрендәге (Ярославль өлкәсе) Орджоникидзе исемендәге авиация институтына укырга керә. Гаиләдә кабул ителгән тәртипне саклап, ул һәрдаим хәл-әхвәлләрен хат юллары аша хәбәр итеп бара. Аның бер хаты белән танышырга тәкъдим итәбез (беренче тапкыр бастырыла).  Кадерле әти һәм әни! Икегезгә дә сагынычлы сәлам. Шулай ук туган абыстам Зәйнәпкә һәм Ефремга. 30 нчы числода бер хат кебек язган идем, бәлки алгансыздыр. Үзем хәзергә исән-сау укып йөрим (Икенче атнага килеп бастык инде). Тормыш-көнкүреш ничава, ашау-эчү ягына килгәндә, су суырган тозлы треска белән ипидән өзелгәнем юк.  Шушы айның 15дә стипендия алырга өмет итеп торабыз. Бу Алла каргаган почмакта эшкә урнашу уйлаганча җиңел булмады. Ни бар эрерәк предприятияләрен йөреп чыктым, барысында да цехта эшләүчеләр генә кирәк. Шулай итеп эшкә керү мәсьәләсе ачык килеш тора (Благие намерение булып кына кала ахрысы). Минем монда постель алып килүем зерә булган (монда барыбер постель бирделәр), аның урынына теге җылы пальтомны китергән булсам, акыллы эшләгән була идем. Зур мәшәкать булса да, озакламыйча пальто җибәреп, булмаса, йон фуфайка табып җибәрсәгез зерә әйбәт булыр иде.  Киткәндә тагын бер зур промах ясаганмын, портфельны чиста кәгазь белән набить итәсе урында, мин анда плюшкилар тутырдым (между прочим, плюшки белән чүрәкләр коточкыч тәмле иделәр, бер утыруда бер портфель плюшкины ашап бетердем), ә монда дәфтәр кәгазь түгел, кибетләрдә сатып алырга блокнотлар да юк. Прәме кризис. Килгәннән бирле өч (3) тощий дәфтәр биреп ограничиться иттеләр. Хәзер лекцияләрне язарга кәгазь юк. Даже черновикка да мохтаҗ булып йөрим.  Башка язардай әйбер юк хәзергә. Үзегезнең хәл-әхвәл турында бер озын хат язсагыз зур шатлык булыр иде минем өчен. Хәбирәнең эшләре ничек бара? Чиратта торып әйбер доставать итү белән шулай ук блестяще справляться итәме? Каюмнан хат килгәне юкмы? (тәки дуска хат язганым юк бит). Әни, сезнең кәефләр ничек? Баш авыртмыймы? Ну ярый, ату мин тагын бер бит сораулар бирергә хәлемнән килә. Тагы берне генә: Зәйнәп, синең аппетит нишли, хәзер әйбәтме? Мин үземнең тормыш турында тулы информация биреп барырмын.   Хушыгыз хәзергә. Яхшы теләкләр теләп алам. Йосыф. 10/IX. 40 г.  P.S. Биредә ак төннәр була диеп сөйлиләр, дөресме икән?  Минем адрес: г. Рыбинск, Ярославская область, Пролетарская, 13, комн. 30.",0,0,0,0,0
775,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-09-02 16:15:43","link","🎭Г. Кариев исемендәге Казан Татар дәүләт яшь тамашачы театры 35 нче юбилей сезонында сезне театр тарихына һәм аны тудырган шәхесләргә тагын да якынаерга чакыра!  Яңа форматтагы экскурсияләр, променадлар - барысы да сезнең өчен:  📌“Фәтхулла хәзрәт 2022” театраль променад  📌“Сәхнә арты” эскурсиясе  📌«Ике Габдулла» тарихи-театраль сәяхәт  Кызыклы һәм мавыктыргыч “Фәтхулла хәзрәт 2022” театраль променады Казанның Иске Бистә урамнарында узачак: катнашучылар Фәтхулла хәзрәт белән Казанның тарихи урыннары буенча сәяхәт кылачак, истәлекле урыннарда аның белән фотога төшә алачак.  Үзенчәлекле «Ике Габдулла» тарихи-театраль сәяхәттә катнашучылар Кариев театры – Тукай скверы – Камал театры маршруты буенча самокатларда Казанның Габдулла Тукай һәм Габдулла Кариев белән бәйле булган урыннары буйлап сәфәр кылачак.  “Сәхнә арты” эскурсиясе вакытында сәхнә арты тормышы белән якыннанрак танышырга мөмкин.  ➡️ Экскурсияләр турында тулы мәгълүмат белән ссылка аша кереп таныша аласыз: https://tat.karievteatr.ru/about/excursion",0,0,0,0,0
776,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-09-04 17:01:40","photo","Татар китабы йортының КИТАП КИБЕТЕННӘН шундый оригиналь тәбрикләү открыткалары сатып алу мөмкинлеге бар.   Бу открыткаларны «Хатлар йорты» ясый. Оешма татар телендә креатив тәбрикләмәләр, ачык хатлар һәм конвертлар иҗат итү белән шөгыльләнә. Оештыручылар хат язуны яңадан кулланылышка кертүне, бөтен кешегә дә бүләк итәрлек открытка ясауны максат итеп куя.  Якын кешеләрегезне истәлекле вакыйга уңаеннан яки бер сәбәпсез дә куандыра аласыз ☺️  Ассортимент зур. Килегез, сайлагыз ❤️  📌 Бәясе: 60 сум 📌 Островский урамы, 15 нче йорт  #Кулъязмакибете",0,0,0,1,0
779,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-09-05 17:27:52","photo","Сентябрьнең көтелмәгән салкын кичләрен Татар китабы йорты җылытыр.   Һәр чәршәмбе кичендә  Йортта каһвәле һәм җырлы ихлас очрашулар дәвам итә.   Бу кичләрнең сценарие юк. Иң мөһиме — үзең булырга һәм ихласлык сакларга. Теләсәң, аерым почмакка посып, китап укы, телисең икән, гитаралы егетләргә кушылып, Gauga яки Alqanat җырларын сузып җибәр; өстәл уеннары, фортепиано һәм шигырьләр дә сине көтә.   7 сентябрь, 18:00.   Керү түләүле, 150 сум. Билетка чәй яисә каһвә (2 чынаяк) һәм баликмәк бәясе кергән.",0,0,0,0,0
780,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2022-09-06 09:15:01","text","🏠 Бүген Татар китабы йортына түләүсез керү көне, дуслар ☺️  🕙 Музеебызның ишекләре 10:00 — 18:00 аралыгында ачык.   Экспозицияләр белән танышырга, китап укып ял итәргә, чәй/каһвә белән сыйланырга рәхим итегез! Салкын көннәрне истә калырлык мизгелләр белән җылытыйк 🧡",0,0,0,0,0
